ScrumMaster,Nova Leah, https://www.irishjobs.ie/Jobs/Scrum-Master-8276188.aspx
ProjectManagerSoftwareDevelopment,Version 1, https://www.irishjobs.ie/Jobs/Project-Manager-Software-Development-8277348.aspx
ProjectManagerRiskRegulatoryITbackground,KPMG, https://www.irishjobs.ie/Jobs/Project-Manager-Risk-Regulatory-IT-8273077.aspx
AgileProjectManager,Elavon, https://www.irishjobs.ie/Jobs/Agile-Project-Manager-8276075.aspx
SeniorTechnicalProjectManagerDublin,Etsy.com, https://www.irishjobs.ie/Jobs/Senior-Technical-Project-Manager-Dublin-8276491.aspx
SystemsAnalyst,BearingPoint, https://www.irishjobs.ie/Jobs/Systems-Analyst-8278322.aspx
,Unum Ireland Limited, https://www.irishjobs.ie/Jobs/Automated-Test-Engineer-8278740.aspx
